-1	0.01	-10	0.00429046444	0	0.0860172034
-0.98	0.015	-9.8	0.000536308055	0.05	0.220044009
-0.96	0.045	-9.6	0.00429046444	0.1	0.400080016
-0.94	0.055	-9.4	0.0048267725	0.15	0.50210042
-0.92	0.115	-9.2	0.00589938861	0.2	0.554110822
-0.9	0.14	-9	0.0048267725	0.25	0.604120824
-0.88	0.135	-8.8	0.00375415639	0.3	0.628125625
-0.86	0.12	-8.6	0.00429046444	0.35	0.730146029
-0.84	0.115	-8.4	0.00429046444	0.4	0.704140828
-0.82	0.195	-8.2	0.00375415639	0.45	0.75215043
-0.8	0.175	-8	0.00429046444	0.5	0.73814763
-0.78	0.275	-7.8	0.00536308055	0.55	0.75215043
-0.76	0.215	-7.6	0.00536308055	0.6	0.668133627
-0.74	0.215	-7.4	0.0101898531	0.65	0.74214843
-0.72	0.305	-7.2	0.00804462083	0.7	0.632126425
-0.7	0.285	-7	0.00858092889	0.75	0.606121224
-0.68	0.29	-6.8	0.00911723694	0.8	0.630126025
-0.66	0.355	-6.6	0.00589938861	0.85	0.622124425
-0.64	0.335	-6.4	0.00804462083	0.9	0.594118824
-0.62	0.385	-6.2	0.00858092889	0.95	0.596119224
-0.6	0.435	-6	0.0112624692	1	0.586117223
-0.58	0.46	-5.8	0.0128713933	1.05	0.550110022
-0.56	0.41	-5.6	0.00750831277	1.1	0.462092418
-0.54	0.44	-5.4	0.0117987772	1.15	0.418083617
-0.52	0.4	-5.2	0.00804462083	1.2	0.444088818
-0.5	0.475	-5	0.0128713933	1.25	0.418083617
-0.48	0.585	-4.8	0.0160892417	1.3	0.324064813
-0.46	0.515	-4.6	0.0171618578	1.35	0.350070014
-0.44	0.6	-4.4	0.0139440094	1.4	0.312062412
-0.42	0.555	-4.2	0.019843398	1.45	0.334066813
-0.4	0.7	-4	0.0230612464	1.5	0.270054011
-0.38	0.585	-3.8	0.0300332511	1.55	0.282056411
-0.36	0.64	-3.6	0.0241338625	1.6	0.278055611
-0.34	0.625	-3.4	0.0348600236	1.65	0.26005201
-0.32	0.665	-3.2	0.0337874075	1.7	0.24804961
-0.3	0.735	-3	0.0407594122	1.75	0.180036007
-0.28	0.78	-2.8	0.03861418	1.8	0.194038808
-0.26	0.83	-2.6	0.048804033	1.85	0.178035607
-0.24	0.69	-2.4	0.0547034216	1.9	0.186037207
-0.22	0.92	-2.2	0.0750831277	1.95	0.196039208
-0.2	0.835	-2	0.0724015875	2	0.124024805
-0.18	0.73	-1.8	0.0911723694	2.05	0.124024805
-0.16	0.855	-1.6	0.0976080661	2.1	0.120024005
-0.14	0.795	-1.4	0.130322857	2.15	0.108021604
-0.12	0.925	-1.2	0.152311488	2.2	0.114022805
-0.1	0.875	-1	0.180199507	2.25	0.0820164033
-0.08	0.885	-0.8	0.223640459	2.3	0.0880176035
-0.06	0.915	-0.6	0.271908184	2.35	0.0620124025
-0.04	0.945	-0.4	0.31159498	2.4	0.0680136027
-0.02	0.925	-0.2	0.341091923	2.45	0.0900180036
0	0.985	0	0.331438378	2.5	0.0480096019
0.02	1.015	0.2	0.3062319	2.55	0.0640128026
0.04	0.92	0.4	0.259573099	2.6	0.0520104021
0.06	1.045	0.6	0.229539848	2.65	0.0600120024
0.08	1.1	0.8	0.182344739	2.7	0.0660132026
0.1	0.94	1	0.143194251	2.75	0.0320064013
0.12	0.865	1.2	0.129786549	2.8	0.0440088018
0.14	0.71	1.4	0.111552076	2.85	0.0380076015
0.16	0.825	1.6	0.0745468197	2.9	0.0300060012
0.18	0.74	1.8	0.0766920519	2.95	0.0220044009
0.2	0.795	2	0.0600665022	3	0.0320064013
0.22	0.825	2.2	0.0659658908	3.05	0.024004801
0.24	0.79	2.4	0.039150488	3.1	0.026005201
0.26	0.785	2.6	0.0402231042	3.15	0.0180036007
0.28	0.645	2.8	0.0337874075	3.2	0.0200040008
0.3	0.675	3	0.0300332511	3.25	0.024004801
0.32	0.71	3.2	0.028960635	3.3	0.0140028006
0.34	0.66	3.4	0.0187707819	3.35	0.0100020004
0.36	0.675	3.6	0.0230612464	3.4	0.0120024005
0.38	0.565	3.8	0.0230612464	3.45	0.00800160032
0.4	0.6	4	0.0187707819	3.5	0.00800160032
0.42	0.625	4.2	0.0214523222	3.55	0.0120024005
0.44	0.585	4.4	0.0144803175	3.6	0.0100020004
0.46	0.495	4.6	0.0155529336	3.65	0.0180036007
0.48	0.435	4.8	0.0112624692	3.7	0.0160032006
0.5	0.505	5	0.0139440094	3.75	0.0100020004
0.52	0.425	5.2	0.0107261611	3.8	0.00800160032
0.54	0.4	5.4	0.0166255497	3.85	0.00600120024
0.56	0.49	5.6	0.009653545	3.9	0.00800160032
0.58	0.45	5.8	0.00911723694	3.95	0.00400080016
0.6	0.43	6	0.00858092889	4	0.00400080016
0.62	0.425	6.2	0.00321784833	4.05	0.00400080016
0.64	0.34	6.4	0.0107261611	4.1	0.00200040008
0.66	0.405	6.6	0.0048267725	4.15	0.00200040008
0.68	0.32	6.8	0.00589938861	4.2	0
0.7	0.305	7	0.0101898531	4.25	0.00400080016
0.72	0.305	7.2	0.0123350853	4.3	0.00200040008
0.74	0.25	7.4	0.00911723694	4.35	0.00400080016
0.76	0.17	7.6	0.00858092889	4.4	0.00400080016
0.78	0.26	7.8	0.0048267725	4.45	0
0.8	0.175	8	0.00536308055	4.5	0.00200040008
0.82	0.21	8.2	0.00429046444	4.55	0
0.84	0.125	8.4	0.00429046444	4.6	0.00200040008
0.86	0.11	8.6	0.00643569666	4.65	0
0.88	0.1	8.8	0.00643569666	4.7	0
0.9	0.11	9	0.00160892417	4.75	0
0.92	0.06	9.2	0.00375415639	4.8	0
0.94	0.07	9.4	0.00804462083	4.85	0.00400080016
0.96	0.03	9.6	0.00536308055	4.9	0.00600120024
0.98	0.01	9.8	0.0048267725	4.95	0.00200040008
